hash,kaggle_data_id,case_description,kmeans_cluster_idx,dx [m],dy [m],dz [m]
5963844903900009368,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-213704567859224528,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2613839640104811345,free-propagating-h2-vit-air-li-case-2,"(Kau = 2.4, Uin/SL = 2.45)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-5657304981009645070,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
6776666651144515178,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
7501921495466967267,free-propagating-h2-vit-air-li-case-17,"(Kau = 2.4, Uin/SL = 5.51)",3,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
9185337718083775078,free-propagating-h2-vit-air-li-case-32,"(Kau = 8.9, Uin/SL = 5.51)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-76560907321834006,free-propagating-h2-vit-air-li-case-13,"(Kau = 13, Uin/SL = 4.63)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1347973269932104913,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-7166078893366435937,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-5201598221773696927,free-propagating-h2-vit-air-li-case-32,"(Kau = 8.9, Uin/SL = 5.51)",1,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
4719769577692940400,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
6219392291768131087,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1068542527778275041,free-propagating-h2-vit-air-li-case-32,"(Kau = 8.9, Uin/SL = 5.51)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
9003385309910975441,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
2433132475219478337,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",17,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
2422589745859677855,free-propagating-h2-vit-air-li-case-8,"(Kau = 19, Uin /SL = 3.67)",3,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
-4818005279032089607,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-8426438490517945365,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",15,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
4903187526266580730,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
3864074636547345313,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",3,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-5461442154047133316,free-propagating-h2-vit-air-li-case-4,"(Kau = 13, Uin /SL = 2.45)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-6037293097364870070,free-propagating-h2-vit-air-li-case-32,"(Kau = 8.9, Uin/SL = 5.51)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1649988664558687566,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2838043975029677817,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-9152461533790600739,full-lifted-flame-dns-li,Slot burner,3,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
5921876871714415658,free-propagating-h2-vit-air-li-case-19,"(Kau = 19, Uin/SL = 5.51)",4,3.3400810934836045e-05,3.3400810934836045e-05,3.3400810934836045e-05
-5075124647143057211,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",3,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
4308997136134215182,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2077553783800842008,free-propagating-h2-vit-air-li-case-8,"(Kau = 19, Uin /SL = 3.67)",0,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
-6671966564564840623,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
5148665182418290007,free-propagating-h2-vit-air-li-case-19,"(Kau = 19, Uin/SL = 5.51)",13,3.3400810934836045e-05,3.3400810934836045e-05,3.3400810934836045e-05
-7840252606832659822,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-7882365627523476408,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-5020810370517460612,free-propagating-h2-vit-air-li-case-18,"(Kau = 6.8, Uin/SL = 5.51)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-6837406306353207054,free-propagating-h2-vit-air-li-case-32,"(Kau = 8.9, Uin/SL = 5.51)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-7941927922403641556,free-propagating-h2-vit-air-li-case-13,"(Kau = 13, Uin/SL = 4.63)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
5868314934879609681,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
984295094474981073,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",2,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-7953075653893202183,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-3826098445152361099,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-6391903790881101759,free-propagating-h2-vit-air-li-case-4,"(Kau = 13, Uin /SL = 2.45)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2036513959944255812,free-propagating-h2-vit-air-li-case-3,"(Kau = 6.8, Uin/SL = 2.45)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
8659269124751620064,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",12,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
-8607181881245405306,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
382421051703473786,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-7953075654063455367,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-1692204349991504872,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1387461743520303296,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",2,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
3880696572084196592,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-625547631207875561,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
166611078330682550,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-6074700842100916891,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",12,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-8332680400811305862,free-propagating-h2-vit-air-li-case-2,"(Kau = 2.4, Uin/SL = 2.45)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
7441707472289899184,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
4421502360207889919,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-5692328656677819094,free-propagating-h2-vit-air-li-case-6,"(Kau = 6.8, Uin/SL = 3.67)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-110503775389291043,full-lifted-flame-dns-li,Slot burner,11,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
-110078965603435683,full-lifted-flame-dns-li,Slot burner,16,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
-3325962776621486907,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",12,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
9168831422406914947,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
4607300583037400466,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-9152461533279841187,full-lifted-flame-dns-li,Slot burner,3,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
3191625111577415043,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1921224429909005895,free-propagating-h2-vit-air-li-case-32,"(Kau = 8.9, Uin/SL = 5.51)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
3502833845939544553,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",16,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
-31932130398853308,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
6629004482819904219,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
8749768571017010981,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-7994096573949236287,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-1848638389344082049,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-1491654608685573059,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
4785180535835266943,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
7545970288288078557,full-lifted-flame-dns-li,Slot burner,14,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
-7579675972138576295,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",3,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-5799693355614981964,free-propagating-h2-vit-air-li-case-17,"(Kau = 2.4, Uin/SL = 5.51)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-7694257428466174640,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-32144534866148028,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
3539466802962346516,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
4522319713914121152,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-3271812360688552442,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",3,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-8141826381059167746,free-propagating-h2-vit-air-li-case-6,"(Kau = 6.8, Uin/SL = 3.67)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-5959784751661472001,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-2150987685193932591,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-9209771217132282651,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
7114411303960566405,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
8714314772558733802,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-1637426941826851307,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-2862860871382158491,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
6524191028148743707,round-jet-premixed-bfer,Reacting Jet Flow (6 Species),4,1.8623321011546068e-05,1.5846149835851975e-05,1.5846149835851975e-05
8725194743028304606,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-432084496964643090,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-1368299272512382878,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
7030076813408542871,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
7867454245937139768,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-2670842305013978992,free-propagating-h2-vit-air-li-case-18,"(Kau = 6.8, Uin/SL = 5.51)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-8659797331997801616,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-1073191191814566769,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
3627804834345188932,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",3,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-8098614187069517045,free-propagating-h2-vit-air-li-case-13,"(Kau = 13, Uin/SL = 4.63)",1,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
694668029751252213,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-276604131659334416,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",4,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-1632373473428309454,free-propagating-h2-vit-air-li-case-11,"(Kau = 2.4, Uin/SL = 4.63)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
6076855081600734018,free-propagating-h2-vit-air-li-case-2,"(Kau = 2.4, Uin/SL = 2.45)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2454238627310016225,free-propagating-h2-vit-air-li-case-32,"(Kau = 8.9, Uin/SL = 5.51)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2837831570221876729,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
8377269247528203313,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-110078965773688867,full-lifted-flame-dns-li,Slot burner,17,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
-4367744141061917350,free-propagating-h2-vit-air-li-case-18,"(Kau = 6.8, Uin/SL = 5.51)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-9150974700646752675,full-lifted-flame-dns-li,Slot burner,4,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
8377269247698456497,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-2935854867093731216,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
3399484436133272575,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",17,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-9221237793441902742,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1816222289581746321,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-3689892412209204833,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1120863100676577258,free-propagating-h2-vit-air-li-case-3,"(Kau = 6.8, Uin/SL = 2.45)",1,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-8610794354608914031,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-2955595552174881134,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
5796383608831918813,full-lifted-flame-dns-li,Slot burner,14,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
-701725495344592703,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
6905454783310387542,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
8700777365795418793,free-propagating-h2-vit-air-li-case-3,"(Kau = 6.8, Uin/SL = 2.45)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
3841988203811017836,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
4266661302171810864,free-propagating-h2-vit-air-li-case-5,"(Kau = 2.4, Uin/SL = 3.67)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1078624732426689150,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
8014275773246802779,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
4274679046563343578,free-propagating-h2-vit-air-li-case-19,"(Kau = 19, Uin/SL = 5.51)",10,3.3400810934836045e-05,3.3400810934836045e-05,3.3400810934836045e-05
-6061483045340365572,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",1,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2454451032288070497,free-propagating-h2-vit-air-li-case-32,"(Kau = 8.9, Uin/SL = 5.51)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
4729636583582514428,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",1,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
8703485629408998209,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",11,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
5026867566540047978,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
6073073652595783862,free-propagating-h2-vit-air-li-case-27,"(Kau = 4.8, Uin/SL = 4.63)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
324724338480442102,free-propagating-h2-vit-air-li-case-11,"(Kau = 2.4, Uin/SL = 4.63)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-6974995466811888358,free-propagating-h2-vit-air-li-case-11,"(Kau = 2.4, Uin/SL = 4.63)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
3330510282312167653,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-682418816321023047,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",4,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
-6897530474754498708,free-propagating-h2-vit-air-li-case-13,"(Kau = 13, Uin/SL = 4.63)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1639720118320018781,full-lifted-flame-dns-li,Slot burner,0,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
6061983884656842115,free-propagating-h2-vit-air-li-case-9,"(Kau = 36, Uin/SL = 3.67)",16,2.0353618310764432e-05,2.0353618310764432e-05,2.0353618310764432e-05
-892536831283328572,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",12,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1083794383385184089,free-propagating-h2-vit-air-li-case-30,"(Kau = 1.7, Uin/SL = 5.51)",16,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1374555092528103501,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1520311347603234668,free-propagating-h2-vit-air-li-case-18,"(Kau = 6.8, Uin/SL = 5.51)",10,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
6687571153238736825,free-propagating-h2-vit-air-li-case-13,"(Kau = 13, Uin/SL = 4.63)",14,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1639507714193230429,full-lifted-flame-dns-li,Slot burner,2,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
-8139746896182443944,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",13,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
6346089222200067289,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",2,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
6498188339232779233,free-propagating-h2-vit-air-li-case-23,"(Kau = 4.8, Uin/SL = 3.67)",4,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-1496199874410272675,full-lifted-flame-dns-li,Slot burner,2,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
4195792186094721548,free-propagating-h2-vit-air-li-case-26,"(Kau = 1.7, Uin/SL = 4.63)",17,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-8209982617196368699,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
-7102888334809455879,free-propagating-h2-vit-air-li-case-24,"(Kau = 8.9, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
2389128375029394912,free-propagating-h2-vit-air-li-case-7,"(Kau = 13, Uin /SL = 3.67)",13,3.340080729685724e-05,3.340080729685724e-05,3.340080729685724e-05
5494277819794846111,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",15,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
1639507714022977245,full-lifted-flame-dns-li,Slot burner,12,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
-2499630993543625480,free-propagating-h2-vit-air-li-case-22,"(Kau = 1.7, Uin/SL = 3.67)",0,4.0707236621528864e-05,4.0707236621528864e-05,4.0707236621528864e-05
5796596013469466717,full-lifted-flame-dns-li,Slot burner,16,1.5014152268122416e-05,1.5014152268122416e-05,1.5014152268122416e-05
